GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",1,"...","All industry total",9409.1,9619.6,10021.3,10893.0,11784.5,11813.3,12352.0,11944.4,11223.7,12368.0,13010.3,11923.6,12563.8,13518.4,13435.7,14546.1,13581.5
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",2,"..."," Private industries",7355.8,7486.3,7835.9,8659.9,9487.6,9500.1,9940.0,9473.0,8789.9,9972.9,10595.6,9561.1,10178.0,11119.2,10949.7,11956.3,10946.9
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",3,"11","  Agriculture, forestry, fishing, and hunting",(D),1329.4,1452.5,1924.3,2431.4,1738.1,2241.1,1825.2,1568.6,2099.5,2343.2,2012.1,2432.9,3188.9,2656.3,3086.8,2723.9
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",4,"111-112","   Farms",1171.9,850.6,928.3,1395.0,1820.2,1011.2,1480.8,1109.9,821.4,1289.7,1467.6,1200.7,1572.8,2231.0,1602.2,1946.6,(NA)
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",5,"113-115","   Forestry, fishing, and related activities",(D),477.3,522.8,487.7,545.4,701.2,700.1,693.8,747.3,800.7,858.3,823.4,820.2,843.0,995.6,1078.7,(NA)
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",(D),10.9,17.5,18.2,17.8,19.1,18.0,19.6,13.7,13.5,16.2,19.1,17.4,17.6,13.4,13.0,18.2
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",7,"211","   Oil and gas extraction",0.1,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),13.3,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",9,"213","   Support activities for mining",0.0,0.0,(D),(D),(L),(D),(L),0.1,(L),0.1,0.2,(D),(D),1.3,(D),(D),(NA)
 "47300" ,"Visalia-Porterville, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",10,"22","  Utilities",113.8,190.9,203.1,248.4,225.7,241.7,262.3,271.8,260.0,288.5,292.2,265.1,249.4,252.3,276.5,287.8,280.3
