GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",1,"...","All industry total",3879.6,4174.6,4296.4,4312.6,4309.4,4415.2,4375.2,4584.9,4851.9,4660.5,4597.0,4481.1,4660.7,4728.7,4837.5,4990.3,5104.8
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",2,"..."," Private industries",2579.9,2830.5,2951.4,2949.3,2941.1,3023.9,2972.1,3176.2,3452.1,3266.2,3139.6,2936.0,3066.0,3094.6,3262.4,3446.5,3561.1
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",3,"11","  Agriculture, forestry, fishing, and hunting",253.2,255.7,300.9,260.6,232.1,307.9,254.9,400.5,629.3,493.8,403.9,271.9,361.4,304.3,330.6,397.0,365.9
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",4,"111-112","   Farms",197.4,198.4,236.6,202.6,182.9,245.9,190.2,334.5,556.0,415.5,331.0,207.2,296.3,231.3,248.7,308.8,(NA)
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",5,"113-115","   Forestry, fishing, and related activities",63.0,64.6,72.6,65.7,55.5,70.1,74.3,68.6,73.4,79.2,75.9,73.7,67.8,82.0,92.0,101.1,(NA)
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",31.8,39.0,43.3,43.7,34.3,40.8,54.4,57.1,102.2,79.4,71.3,67.5,40.6,34.7,38.4,53.1,87.3
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",7,"211","   Oil and gas extraction",(D),(D),(D),(D),(D),10.2,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),16.4,(D),13.5,27.5,(NA)
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),15.2,(D),(D),(D),(D),(D),(D),(D),(NA)
 "49700" ,"Yuba City, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",10,"22","  Utilities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),126.7,(D),(D),(D),(D),(D)
