GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",1,"...","All industry total",16774.0,17453.7,18317.2,17112.3,17571.2,18191.4,17183.4,17266.9,17808.3,17729.3,17010.0,17292.3,18109.6,18311.9,19781.6,20504.9,20734.5
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",2,"..."," Private industries",13191.1,13756.4,14577.9,13399.5,13801.1,14354.3,13250.7,13260.4,13817.7,13668.9,12863.8,13164.6,14067.1,14280.0,15652.6,16329.0,16553.6
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",3,"11","  Agriculture, forestry, fishing, and hunting",2430.3,2814.0,2886.3,2313.4,2691.2,3220.3,2435.0,2341.0,3503.5,3322.5,2521.4,2567.0,2923.4,3139.2,3938.2,4383.0,4510.1
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",4,"111-112","   Farms",1737.7,2058.6,2053.5,1409.6,1798.6,2117.2,1348.0,1307.2,2351.8,2049.1,1276.2,1212.1,1521.6,1635.5,2279.7,2592.5,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",5,"113-115","   Forestry, fishing, and related activities",659.4,715.0,795.5,930.9,887.6,1099.6,1133.2,1070.5,1151.7,1281.9,1323.6,1474.2,1473.9,1580.6,1721.2,1864.4,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",76.1,91.3,78.2,77.3,94.2,84.1,88.7,65.3,157.7,95.5,103.9,114.4,103.2,110.0,122.6,141.1,135.6
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",7,"211","   Oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),89.2,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",8,"212","   Mining (except oil and gas)",68.0,(D),69.3,60.0,43.8,46.9,(D),(D),(D),(D),24.5,(D),31.4,33.1,36.3,(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",10,"22","  Utilities",143.3,231.8,244.5,242.3,203.5,195.4,210.8,236.9,219.3,235.5,281.7,354.4,357.7,313.7,311.5,319.1,325.2
