GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",1,"...","All industry total",13857.4,14545.0,15833.2,15515.5,16087.2,17037.4,17191.2,17666.1,17808.3,18367.7,18530.6,19241.0,20559.5,20927.4,22507.9,23185.0,24095.6
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",2,"..."," Private industries",11253.8,11745.7,12871.3,12411.2,12791.2,13545.1,13417.2,13728.0,13817.7,14189.2,14172.9,14845.1,16198.8,16473.2,17843.2,18401.3,19196.8
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",3,"11","  Agriculture, forestry, fishing, and hunting",2360.6,2529.2,2852.6,2594.0,2665.7,3087.9,2883.5,2839.8,3503.5,3743.9,3446.9,3593.2,4191.0,4251.4,4789.7,4822.7,5267.5
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",4,"111-112","   Farms",1746.8,1883.2,2128.3,1744.5,1849.4,2054.0,1776.0,1743.8,2351.8,2385.1,2006.9,1960.4,2506.1,2440.7,2745.0,2608.6,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",613.9,646.0,724.2,849.5,816.3,1034.0,1107.4,1096.0,1151.7,1358.9,1440.0,1632.8,1684.9,1810.7,2044.8,2214.1,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",41.4,48.2,51.5,61.3,100.6,97.8,111.9,106.2,157.7,121.4,151.4,152.2,140.7,145.1,102.6,109.9,121.7
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",7,"211","   Oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),57.8,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",8,"212","   Mining (except oil and gas)",26.0,(D),29.6,30.3,27.5,34.6,(D),(D),(D),(D),29.8,(D),35.2,36.2,36.6,(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",10,"22","  Utilities",102.4,159.0,179.4,183.8,163.5,170.1,185.3,208.7,219.3,229.1,275.8,336.5,350.7,330.7,335.9,333.4,343.1
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",11,"23","  Construction",688.0,707.2,738.0,684.0,701.7,752.0,795.1,698.3,590.4,587.5,575.0,551.2,608.8,647.6,719.8,813.9,835.5
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",12,"31-33","  Manufacturing",825.3,721.3,701.3,651.9,655.3,621.0,624.0,627.4,617.7,575.6,603.1,615.6,625.9,656.4,742.7,747.7,764.5
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",13,"321,327-339","   Durable goods manufacturing",210.1,180.5,152.2,143.1,166.8,150.0,157.2,147.7,142.3,143.0,137.4,154.4,167.4,179.1,195.1,194.5,184.9
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",14,"321","    Wood product manufacturing",6.0,6.1,6.2,6.6,7.8,14.1,14.4,7.8,6.3,7.4,5.5,(D),4.5,6.7,3.5,8.3,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",15,"327","    Nonmetallic mineral product manufacturing",19.9,20.1,23.9,26.7,34.6,33.0,32.7,29.0,24.5,25.2,19.2,(D),27.4,29.5,36.1,33.5,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",16,"331","    Primary metal manufacturing",1.7,2.0,2.3,2.0,3.8,3.7,2.4,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",17,"332","    Fabricated metal product manufacturing",25.6,13.6,11.5,10.9,15.4,14.3,14.6,12.6,13.0,12.0,12.5,(D),14.5,15.1,20.2,22.2,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",18,"333","    Machinery manufacturing",26.5,20.8,17.7,21.6,18.2,18.7,26.3,26.4,25.0,25.0,27.4,(D),27.4,27.0,25.5,23.9,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",19,"334","    Computer and electronic product manufacturing",91.9,76.6,54.9,48.1,49.7,33.3,45.8,50.6,55.5,53.8,52.0,(D),68.6,73.4,81.0,77.3,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),1.5,3.2,(D),(D),(D),3.4,5.9,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",22,"3364-3369","    Other transportation equipment manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0.9,(D),(D),(D),0.7,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",23,"337","    Furniture and related product manufacturing",7.7,8.4,6.2,3.8,7.0,6.4,5.8,5.2,3.9,3.8,3.1,(D),4.1,3.9,4.7,4.6,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",24,"339","    Miscellaneous manufacturing",16.8,19.5,12.8,7.1,11.4,12.0,9.7,9.9,9.0,7.4,7.0,(D),10.3,12.7,15.2,13.4,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",25,"311-316,322-326","   Nondurable goods manufacturing",615.2,540.8,549.2,508.8,488.4,471.0,466.9,479.7,475.3,432.6,465.8,461.2,458.5,477.3,547.6,553.2,579.7
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",26,"311-312","    Food and beverage and tobacco products manufacturing",520.9,453.3,449.8,416.8,399.8,359.6,342.9,334.7,368.8,317.3,326.0,322.8,319.2,328.9,390.9,387.1,(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",27,"313-314","    Textile mills and textile product mills",(D),(D),(D),0.9,0.0,0.0,0.0,0.7,0.7,0.4,0.4,(D),0.8,1.0,1.1,(D),(NA)
 "41500" ,"Salinas, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",(D),(D),13.9,(D),(D),(D),(D),11.2,9.3,9.3,(D),9.7,9.8,12.0,11.4,13.2,(NA)
