GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",1,"...","All industry total",128313.0,119950.4,122367.8,124466.1,132500.3,143205.9,155945.9,156606.7,149924.6,161333.6,172628.4,180995.6,193715.6,210690.2,237831.8,253899.8,275293.5
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",2,"..."," Private industries",120968.6,111985.4,113977.0,115814.1,123556.9,133956.2,146194.8,146326.2,139512.5,150915.7,162338.7,170832.5,183243.3,199579.2,226061.0,241466.6,262489.1
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",3,"11","  Agriculture, forestry, fishing, and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),410.4,(D),(D),(D),541.8,524.6
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",4,"111-112","   Farms",395.2,346.1,366.5,383.9,360.9,380.8,326.7,293.9,359.8,369.1,300.5,287.4,335.0,319.2,416.1,351.7,(NA)
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),123.0,(D),(D),(D),190.1,(NA)
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),54.1,53.8
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",7,"211","   Oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),45.0,16.8,(D),(D),(NA)
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",9,"213","   Support activities for mining",7.7,(D),(D),3.4,4.6,16.7,17.0,(D),(D),(D),(D),(D),14.0,15.9,11.9,13.6,(NA)
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",10,"22","  Utilities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),872.5,(D),(D),(D),(D),(D)
 "41940" ,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",11,"23","  Construction",4356.3,3919.4,3699.7,3774.0,4202.0,4552.9,5345.0,5347.4,4244.2,3401.4,3567.8,4200.1,4800.1,5298.9,6384.1,7519.7,7780.9
