GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",1,"...","All industry total",20283.7,22584.8,24492.0,26690.9,28163.8,30477.6,30886.5,31643.7,31406.2,31952.2,34043.0,33944.3,36140.5,37447.1,39663.1,40886.8,42045.3
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",2,"..."," Private industries",16476.3,18429.9,20124.4,22101.5,23396.7,25487.3,25505.7,25946.1,25732.3,26182.7,28210.5,28197.6,30279.0,31274.2,33098.8,34035.0,34994.2
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",3,"11","  Agriculture, forestry, fishing, and hunting",1666.6,2008.0,2596.6,2914.6,2773.4,3048.6,2944.0,2759.5,3163.4,3747.2,4506.2,4112.6,3987.0,4024.1,4045.6,3951.5,3648.2
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",4,"111-112","   Farms",968.6,1285.5,1885.3,2155.4,1995.9,2042.9,1913.7,1746.9,2186.1,2623.6,3274.4,2735.9,2547.8,2539.7,2462.7,2243.3,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",698.0,722.6,711.3,759.2,777.5,1005.6,1030.4,1012.6,977.4,1123.6,1231.8,1376.7,1439.2,1484.4,1582.8,1708.2,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",48.3,45.1,36.7,38.4,41.7,45.7,60.5,73.2,121.6,107.8,123.4,130.1,124.3,149.7,111.5,127.1,219.3
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",7,"211","   Oil and gas extraction",(D),(D),(D),29.2,31.4,(D),(D),(D),(D),(D),100.9,(D),(D),(D),(D),(D),(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",8,"212","   Mining (except oil and gas)",(D),(D),0.0,0.0,(L),0.1,0.1,(D),(D),(D),(D),(D),29.9,43.4,41.1,65.3,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",9,"213","   Support activities for mining",15.2,10.6,(D),9.2,10.3,(D),(D),5.9,3.7,(D),(D),(D),(D),(D),(D),(D),(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",10,"22","  Utilities",238.7,377.8,444.4,520.6,458.6,528.4,678.6,798.9,858.4,906.0,939.6,851.0,904.4,988.5,992.0,1023.0,1017.7
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",11,"23","  Construction",963.1,1012.0,1170.6,1416.9,1730.8,1998.1,2035.5,1764.3,1249.6,1012.5,1047.6,1108.2,1232.7,1341.8,1567.2,1731.8,1894.7
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",12,"31-33","  Manufacturing",2033.2,2066.9,2211.8,2355.0,2512.0,2724.6,2816.4,2956.5,2814.0,2576.1,2449.9,2628.3,2656.1,2777.3,3092.4,3110.7,3149.6
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",13,"321,327-339","   Durable goods manufacturing",869.2,859.7,(D),(D),906.6,986.1,1023.0,(D),787.9,722.9,740.0,749.0,813.3,812.8,877.4,855.6,865.6
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",14,"321","    Wood product manufacturing",42.4,47.5,52.0,50.3,58.9,52.3,47.5,38.3,33.3,38.6,40.0,(D),41.5,47.9,53.0,61.7,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",15,"327","    Nonmetallic mineral product manufacturing",55.6,63.5,63.5,72.5,77.4,73.7,66.7,66.1,61.2,52.8,39.4,(D),45.4,53.9,81.3,90.5,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",16,"331","    Primary metal manufacturing",23.4,19.0,11.9,22.9,23.6,23.9,13.8,14.7,7.2,3.9,3.3,(D),0.0,(D),(D),(D),(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",17,"332","    Fabricated metal product manufacturing",203.3,170.7,173.4,160.4,171.6,183.1,195.6,154.5,114.0,98.1,108.0,(D),129.2,144.2,155.9,160.5,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",18,"333","    Machinery manufacturing",166.4,148.6,150.7,183.8,169.3,193.4,205.5,184.7,175.9,167.4,200.0,(D),234.6,215.2,217.3,202.5,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",19,"334","    Computer and electronic product manufacturing",58.3,70.0,72.8,(D),(D),(D),(D),(D),(D),189.3,167.7,(D),191.5,166.8,166.3,125.1,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",(D),8.2,(D),9.0,11.7,13.5,13.1,23.0,14.1,10.7,4.9,(D),5.4,6.0,6.5,5.6,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",22,"3364-3369","    Other transportation equipment manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3.8,(D),3.9,4.2,4.2,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",23,"337","    Furniture and related product manufacturing",64.7,62.8,60.3,53.8,58.6,54.1,46.4,33.0,17.9,14.2,14.5,(D),16.6,13.6,18.8,19.8,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",24,"339","    Miscellaneous manufacturing",200.2,226.9,232.8,170.2,147.2,151.1,129.5,124.5,115.9,111.8,122.2,(D),95.5,89.5,84.2,81.7,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",25,"311-316,322-326","   Nondurable goods manufacturing",1164.0,1207.2,(D),(D),1605.3,1738.6,1793.4,(D),2026.1,1853.2,1709.9,1879.3,1842.8,1964.5,2215.0,2255.2,2283.9
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",26,"311-312","    Food and beverage and tobacco products manufacturing",893.1,945.9,981.2,1025.2,1038.4,1111.5,1161.0,1202.9,1485.9,1292.9,1175.7,1304.9,1298.3,1395.3,1618.1,1637.3,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",27,"313-314","    Textile mills and textile product mills",(D),(D),(D),8.5,(D),(D),(D),8.1,(D),(D),(D),9.8,(D),12.1,12.6,(D),(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",(D),(D),13.5,(D),(D),(D),(D),(D),(D),(D),(D),28.9,(D),(D),(D),10.4,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",29,"322","    Paper manufacturing",45.1,50.4,50.7,53.1,56.8,77.6,70.6,77.2,90.0,89.6,99.1,(D),93.0,91.9,106.4,108.9,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",30,"323","    Printing and related support activities",36.4,39.2,42.6,41.7,39.6,39.4,44.8,44.5,41.3,45.8,39.0,(D),30.8,31.9,34.9,40.0,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",31,"324","    Petroleum and coal products manufacturing",97.2,90.1,155.4,202.7,353.8,319.3,319.9,512.1,182.8,162.6,109.3,(D),80.8,(D),(D),(D),(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",32,"325","    Chemical manufacturing",37.4,33.9,51.3,74.2,58.6,127.7,140.8,147.9,156.2,185.2,204.1,(D),250.8,278.4,312.2,317.0,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",33,"326","    Plastics and rubber products manufacturing",36.7,30.5,34.3,35.4,35.0,34.6,27.2,34.6,45.3,47.5,48.6,(D),47.0,46.6,69.4,66.4,(NA)
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",34,"42","  Wholesale trade",1248.0,1263.9,1358.7,1366.8,1505.4,1690.5,1727.2,1698.5,1563.6,1665.2,1942.4,2002.1,2123.9,2283.6,2383.3,2433.7,2463.4
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",35,"44-45","  Retail trade",1930.3,2050.5,2235.5,2294.8,2366.4,2487.2,2468.5,2337.7,2343.9,2387.2,2324.4,2348.3,2465.7,2569.4,2778.0,2942.8,3035.4
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",36,"48-49","  Transportation and warehousing",576.1,607.0,669.0,719.3,775.6,900.8,875.0,893.3,827.4,909.0,991.7,976.8,1031.8,1033.2,1083.6,1123.8,1213.7
 "23420" ,"Fresno, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",37,"481","   Air transportation",(D),(D),45.0,57.7,65.5,86.5,94.7,79.8,75.5,105.3,101.4,(D),77.9,92.0,92.4,108.2,(NA)
