GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",1,"...","All industry total",17458.7,18233.8,18271.4,18667.2,19488.1,20097.0,20420.0,20970.6,20206.3,20456.0,21162.6,21426.9,22890.0,24356.7,26531.5,27405.5,28673.1
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",2,"..."," Private industries",15665.6,16321.7,16292.3,16611.5,17356.9,17872.5,18075.1,18559.5,17810.1,18096.3,18737.7,19025.6,20408.6,21709.1,23714.3,24475.6,25651.5
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",3,"11","  Agriculture, forestry, fishing, and hunting",336.1,315.1,252.6,289.3,389.3,299.4,308.8,251.9,375.3,340.8,325.5,(D),613.3,627.9,557.7,507.4,497.0
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",4,"111-112","   Farms",279.1,260.3,182.7,216.7,311.3,202.4,216.8,159.3,275.7,225.2,205.4,445.4,466.0,469.9,394.3,333.8,(NA)
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",57.0,54.8,69.9,72.7,77.9,96.9,92.0,92.6,99.5,115.6,120.1,(D),147.4,158.0,163.4,173.6,(NA)
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",89.8,99.4,57.0,62.2,62.1,59.2,55.1,51.3,26.3,20.2,25.8,(D),99.5,104.3,52.7,39.1,56.9
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",7,"211","   Oil and gas extraction",(D),(D),(D),(D),(D),(D),6.6,15.7,0.0,(L),0.6,7.4,(D),(D),(D),(D),(NA)
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",8,"212","   Mining (except oil and gas)",27.1,24.8,24.8,29.6,29.0,32.3,(D),(D),(D),(D),25.1,(D),(D),(D),(D),(D),(NA)
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(L),0.1,(L),0.1,0.1,0.3,(NA)
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",10,"22","  Utilities",142.1,169.4,186.3,224.4,201.1,(D),300.8,369.6,351.0,355.1,341.7,(D),315.1,(D),340.9,347.9,350.1
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",11,"23","  Construction",1353.9,1376.6,1432.1,1516.8,1674.3,1770.4,1878.1,1616.8,1396.2,1278.1,1303.0,1250.8,1480.1,1623.6,1879.9,2045.2,2181.9
 "42220" ,"Santa Rosa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",12,"31-33","  Manufacturing",2941.8,2845.4,2893.0,2734.8,2876.4,3002.1,3008.5,3194.9,3058.9,2837.2,2950.7,2911.6,3136.6,3446.1,4139.5,3923.2,4009.4
