GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",1,"...","All industry total",90.248,94.268,95.728,97.681,98.954,99.402,100.204,100.451,100.000,99.960,97.439,93.953,99.585,97.816,103.150,106.233,108.028
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",2,"..."," Private industries",88.326,92.586,94.204,96.655,97.970,98.205,98.852,99.153,100.000,100.460,96.896,93.084,100.029,97.556,102.739,105.880,107.792
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",3,"11","  Agriculture, forestry, fishing, and hunting",35.155,39.546,48.064,(D),58.664,51.174,46.951,62.814,100.000,92.837,77.882,70.960,99.423,55.572,69.044,96.614,85.759
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",4,"111-112","   Farms",28.349,34.044,42.661,39.434,52.826,41.664,37.716,57.036,100.000,92.129,75.006,65.253,96.293,45.992,60.365,94.178,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",5,"113-115","   Forestry, fishing, and related activities",88.425,85.210,94.841,(D),109.994,125.975,120.061,104.331,100.000,97.537,99.896,119.416,122.631,136.421,146.126,147.612,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",6,"21","  Mining, quarrying, and oil and gas extraction",193.959,190.074,123.547,(D),103.928,377.669,242.047,484.079,100.000,105.666,369.309,(D),744.380,788.689,578.430,177.229,229.532
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",7,"211","   Oil and gas extraction",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",10,"22","  Utilities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",11,"23","  Construction",109.600,111.887,120.352,128.627,129.819,121.756,116.380,100.972,100.000,104.022,94.162,72.685,81.636,80.820,90.707,93.444,96.623
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",12,"31-33","  Manufacturing",100.899,83.707,90.389,98.801,96.817,105.505,113.828,113.165,100.000,95.318,95.803,101.648,108.288,106.348,109.931,107.428,109.041
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",13,"321,327-339","   Durable goods manufacturing",134.131,104.311,(D),(D),(D),(D),133.839,128.771,100.000,99.716,102.029,113.682,122.545,122.098,124.864,124.552,136.897
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",14,"321","    Wood product manufacturing",120.885,116.961,126.207,104.223,111.861,110.492,114.774,111.476,100.000,87.067,99.454,(D),103.156,98.794,98.765,96.591,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",15,"327","    Nonmetallic mineral product manufacturing",88.528,83.360,58.164,90.229,78.881,145.244,147.793,146.968,100.000,58.912,68.734,(D),112.035,66.087,55.998,61.053,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",16,"331","    Primary metal manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",17,"332","    Fabricated metal product manufacturing",153.921,107.347,109.076,100.590,106.286,111.040,158.438,159.567,100.000,98.375,84.194,(D),97.745,113.552,117.090,121.040,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",18,"333","    Machinery manufacturing",145.605,113.207,120.042,162.994,139.275,136.907,168.892,139.475,100.000,120.112,150.955,(D),152.191,140.841,165.648,166.961,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",19,"334","    Computer and electronic product manufacturing",66.344,57.008,51.484,61.455,72.896,87.701,74.257,114.286,100.000,108.015,122.199,(D),230.176,246.323,282.016,288.784,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",20,"335","    Electrical equipment, appliance, and component manufacturing",(D),81.528,116.263,139.290,136.597,152.388,150.656,168.363,100.000,70.602,60.691,(D),53.272,53.472,47.084,51.866,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",22,"3364-3369","    Other transportation equipment manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",23,"337","    Furniture and related product manufacturing",139.893,138.804,197.072,215.629,246.863,207.309,189.932,151.848,100.000,102.681,88.380,(D),110.790,133.269,152.774,138.179,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",24,"339","    Miscellaneous manufacturing",85.075,90.809,95.790,82.098,83.317,95.263,92.817,95.132,100.000,97.793,81.084,(D),89.412,97.124,75.892,76.835,(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",25,"311-316,322-326","   Nondurable goods manufacturing",80.139,71.150,(D),(D),(D),(D),102.023,103.972,100.000,92.791,92.250,94.879,100.287,97.527,101.547,97.879,93.733
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",26,"311-312","    Food and beverage and tobacco products manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "17020" ,"Chico, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",27,"313-314","    Textile mills and textile product mills",(D),537.337,510.277,573.475,540.494,(D),775.717,110.689,100.000,118.880,82.310,(D),(D),(D),720.540,741.482,(NA)
