GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",1,"...","All industry total",5252.8,5813.2,6041.0,5836.8,5638.3,5617.4,5555.9,5275.4,4980.9,5002.1,4990.2,4841.4,4902.1,5073.5,5282.9,5774.1,6045.9
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",2,"..."," Private industries",4257.0,4787.3,4987.9,4785.6,4593.0,4593.6,4503.1,4209.6,3966.3,4006.2,3995.7,3857.2,3923.5,4058.5,4240.8,4746.8,5012.8
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",3,"11","  Agriculture, forestry, fishing, and hunting",(D),(D),(D),(D),65.1,63.0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),91.5
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",4,"111-112","   Farms",22.6,25.6,27.3,23.0,27.0,20.7,9.3,14.2,28.8,44.0,34.3,37.8,23.0,30.1,40.9,38.4,(NA)
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",5,"113-115","   Forestry, fishing, and related activities",(D),(D),(D),(D),38.6,43.1,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),40.2,48.6,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),56.8
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",7,"211","   Oil and gas extraction",0.8,0.2,0.3,1.9,0.2,3.0,1.1,1.9,0.0,(L),0.1,0.7,0.3,6.6,14.1,12.4,(NA)
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(L),(L),(L),(L),0.2,0.6,(NA)
 "39820" ,"Redding, CA (Metropolitan Statistical Area)", ,MAGDP9,"Real GDP by metropolitan area","Millions of chained 2009 dollars",10,"22","  Utilities",159.6,248.2,161.9,154.2,130.2,138.7,154.1,168.2,147.4,180.7,190.1,169.9,176.2,183.3,161.3,178.0,193.0
