GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",1,"...","All industry total",5878.8,6037.4,6166.6,6351.6,6843.7,7254.7,7404.7,7691.6,7742.7,7431.8,7514.8,8294.3,8822.1,9547.0,10484.5,11105.7,11446.4
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",2,"..."," Private industries",5327.3,5443.0,5523.4,5671.3,6122.7,6490.8,6573.9,6796.4,6837.9,6508.7,6561.4,7358.6,7843.4,8525.9,9379.2,9929.7,10230.8
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",3,"11","  Agriculture, forestry, fishing, and hunting",(D),(D),(D),(D),338.6,283.0,241.1,197.5,301.1,303.9,240.1,(D),(D),(D),(D),(D),(D)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",4,"111-112","   Farms",216.4,233.0,187.1,151.3,237.7,150.3,106.6,70.0,173.1,155.3,105.5,310.8,291.3,254.4,119.4,131.0,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",(D),(D),(D),(D),100.9,132.7,134.5,127.5,128.0,148.6,134.5,(D),(D),(D),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),23.6,28.4,30.5,51.7,38.5,34.4,17.4,10.6,(D),(D),(D),(D),(D)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",7,"211","   Oil and gas extraction",(D),(D),(L),2.7,14.7,(D),(D),(D),(D),(D),6.5,1.0,4.0,2.0,(L),0.0,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",9,"213","   Support activities for mining",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(L),(D),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",10,"22","  Utilities",22.5,36.5,(D),47.8,39.9,46.1,56.7,77.1,75.0,78.2,82.7,(D),68.4,72.6,68.8,72.5,77.6
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",11,"23","  Construction",382.3,404.6,385.4,412.8,415.0,448.9,462.6,435.1,376.1,377.7,316.9,310.1,412.4,527.5,644.6,643.7,676.1
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",12,"31-33","  Manufacturing",1361.1,1420.2,1370.8,1482.5,1517.3,1715.0,1822.2,1925.0,2033.0,1751.3,1639.1,1978.3,2241.2,2566.0,2998.0,3113.0,3122.9
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",13,"321,327-339","   Durable goods manufacturing",196.3,201.6,190.2,190.1,205.0,209.1,220.9,200.8,176.3,160.2,152.7,(D),163.0,173.4,165.8,177.6,180.3
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",14,"321","    Wood product manufacturing",11.8,12.2,12.8,12.6,14.7,12.3,13.5,15.4,14.7,15.9,18.0,(D),21.5,27.7,26.1,27.5,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",15,"327","    Nonmetallic mineral product manufacturing",70.6,69.4,66.7,81.5,104.3,98.1,94.0,75.5,60.6,48.7,40.3,(D),59.1,56.9,57.3,62.6,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",16,"331","    Primary metal manufacturing",0.0,0.0,0.0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",17,"332","    Fabricated metal product manufacturing",36.4,43.4,36.7,26.6,10.7,16.4,18.2,17.8,22.0,21.8,22.4,(D),13.8,13.0,13.6,14.0,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",18,"333","    Machinery manufacturing",2.5,3.2,1.6,1.6,3.8,3.2,5.6,7.7,10.9,12.1,15.0,(D),18.2,24.7,24.5,26.6,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",19,"334","    Computer and electronic product manufacturing",29.9,23.1,21.7,16.0,16.0,18.4,26.7,19.6,13.0,22.4,21.8,(D),23.4,(D),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",19.7,19.3,21.5,(D),(D),(D),(D),31.0,(D),(D),(D),(D),(L),(L),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",22,"3364-3369","    Other transportation equipment manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),(D),0.1,0.5,0.4,(D),(D),(L),0.0,(NA)
 "34900" ,"Napa, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",23,"337","    Furniture and related product manufacturing",2.9,2.9,3.4,2.6,3.5,5.5,4.8,4.2,2.7,2.6,3.7,(D),3.9,2.7,3.5,4.1,(NA)
