GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",1,"...","All industry total",3972.7,4572.9,5117.2,5741.8,5915.5,5979.3,6658.0,6358.0,6440.2,6548.5,7287.6,6971.5,7690.9,8175.6,8007.9,8454.4,8625.4
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",2,"..."," Private industries",3247.3,3791.9,4288.0,4851.0,4965.7,4932.9,5491.3,5092.4,5126.0,5209.4,5905.6,5572.5,6257.3,6642.3,6302.1,6692.5,6806.2
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",3,"11","  Agriculture, forestry, fishing, and hunting",555.8,582.3,799.7,1185.9,(D),870.7,1516.4,1138.1,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",4,"111-112","   Farms",473.9,492.5,695.2,1077.4,943.5,701.3,1350.8,977.0,735.9,1024.8,1741.0,1362.4,1871.2,1856.9,1503.9,1478.9,(NA)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",82.0,89.8,104.5,108.5,(D),169.3,165.6,161.1,(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",2.8,2.5,3.2,(D),0.5,0.3,0.1,0.7,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",7,"211","   Oil and gas extraction",(L),(L),0.0,0.3,0.5,0.3,0.1,0.7,0.0,0.0,(L),0.2,0.2,0.2,(L),(L),(NA)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(L),(L),(L),(L),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",9,"213","   Support activities for mining",(D),(D),(D),0.0,0.0,0.0,0.0,(L),0.0,0.0,(L),(L),(L),(L),0.0,(L),(NA)
 "32900" ,"Merced, CA (Metropolitan Statistical Area)", ,MAGDP2,"Gross domestic product (GDP) by metropolitan area","Millions of current dollars",10,"22","  Utilities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),150.1,124.1,130.2,(D),130.3,121.3,(D)
