GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",1,"...","All industry total",104.929,104.731,103.425,100.097,99.491,100.719,98.152,98.165,100.000,104.626,100.429,98.642,104.330,107.020,110.523,110.978,111.598
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",2,"..."," Private industries",106.554,105.802,104.027,100.119,99.396,100.735,97.439,97.124,100.000,106.103,100.950,98.861,105.337,107.805,111.721,111.540,112.038
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",3,"11","  Agriculture, forestry, fishing, and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",4,"111-112","   Farms",73.880,73.236,79.501,70.308,78.402,77.037,59.215,62.497,100.000,101.077,64.369,56.542,60.340,60.096,84.967,98.769,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",5,"113-115","   Forestry, fishing, and related activities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",6,"21","  Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",7,"211","   Oil and gas extraction",(D),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",8,"212","   Mining (except oil and gas)",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",9,"213","   Support activities for mining",0.000,0.000,(D),(D),(D),0.000,0.000,0.000,0.000,(D),(D),0.000,0.000,0.000,0.000,0.000,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",10,"22","  Utilities",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",11,"23","  Construction",85.126,84.427,83.359,87.553,79.835,60.882,56.070,66.137,100.000,142.736,111.502,108.253,124.551,117.439,89.198,71.250,70.078
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",12,"31-33","  Manufacturing",110.989,107.247,105.356,124.322,122.098,120.274,119.620,120.241,100.000,110.396,120.964,146.247,163.001,162.220,165.951,156.409,159.385
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",13,"321,327-339","   Durable goods manufacturing",98.545,(D),98.933,121.649,120.547,115.174,120.784,122.442,100.000,108.296,128.657,156.838,163.417,167.814,168.262,147.565,165.544
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",14,"321","    Wood product manufacturing",110.762,84.674,91.088,79.759,88.790,85.756,96.177,95.127,100.000,93.652,118.127,(D),100.842,99.286,100.770,103.623,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",15,"327","    Nonmetallic mineral product manufacturing",341.698,359.621,336.372,366.791,327.431,196.102,189.849,178.905,100.000,65.435,47.666,(D),49.512,51.210,56.981,55.420,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",16,"331","    Primary metal manufacturing",(D),(D),(D),(D),(D),(D),(D),(D),0.000,0.000,(D),(D),(D),0.000,(D),0.000,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",17,"332","    Fabricated metal product manufacturing",50.278,36.674,38.896,75.555,80.284,96.290,114.213,167.656,100.000,113.221,128.314,(D),135.701,150.351,141.011,149.906,(NA)
 "42100" ,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", ,MAGDP8,"Quantity indexes for real GDP by metropolitan area (2009=100.0)","Quantity index",18,"333","    Machinery manufacturing",91.551,57.768,57.065,223.568,209.622,243.809,267.171,235.556,100.000,94.199,95.128,(D),59.320,49.425,44.694,50.575,(NA)
