"EMFAC2017 (v1.0.2) Emissions Inventory"
"Region Type: MPO"
"Region: KCOG"
"Calendar Year: 2006"
"Season: Annual"
"Vehicle Classification: EMFAC2011 Categories"
"Units: miles/day for VMT, trips/day for Trips, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,VMT,Trips,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HTSK,ROG_RUNLS,ROG_RESTL,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HTSK,TOG_RUNLS,TOG_RESTL,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,PM2_5_RUNEX,PM2_5_IDLEX,PM2_5_STREX,PM2_5_TOTEX,PM2_5_PMTW,PM2_5_PMBW,PM2_5_TOTAL,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,"Fuel Consumption"
KCOG,2006,LDA,Aggregated,Aggregated,GAS,314052.1365815561,11414038.820720853,1472624.8423015869,2.0171687581435145,0,1.7240722610922117,3.7412410192357264,0.4897995538858411,0.5514436780154028,1.659823538637042,0.26919633267191495,6.711504122445927,2.6512458731695916,0,1.8859445912565413,4.537190464426133,0.4897995538858411,0.5514436779950017,1.6598235385756361,0.26919633267191495,7.507453567554526,55.080388670070725,0,7.90115752069737,62.98154619076809,5.854196162079399,0,1.068232318462898,6.922428480542297,4648.3090476166835,0,127.79733939453814,4776.106387011222,0.3632865140045862,0,0.30154488425237985,0.664831398256966,0.0693444179869802,0,0.010609820241511768,0.07995423822849196,0.10065459276328531,0.4623820355063419,0.6429908664981192,0.06401904028811228,0,0.009822643605947767,0.07384168389406005,0.025163648190821328,0.1981637295027179,0.29716906158759926,0.04522632399999524,0,0.0012434207404428503,0.046469744740438086,0.36315233002730507,0,0.07965978422581292,0.442812114253118,495.66736388406184
KCOG,2006,LDA,Aggregated,Aggregated,DSL,1373.299091554241,33336.26284201979,5622.997725085098,0.00985235826568538,0,0,0.00985235826568538,0,0,0,0,0.00985235826568538,0.011216254856199207,0,0,0.011216254856199207,0,0,0,0,0.011216254856199207,0.0650113906045318,0,0,0.0650113906045318,0.06415427427424858,0,0,0.06415427427424858,12.895627860669995,0,0,12.895627860669995,0.00045762320934918224,0,0,0.00045762320934918224,0.007720877758713592,0,0,0.007720877758713592,0.00029397551675765444,0.0013504500301054745,0.009365303305576722,0.007386876004564009,0,0,0.007386876004564009,0.00007349387918941361,0.0005787642986166319,0.008039134182370055,0.0011353158507052062,0,0,0.0011353158507052062,0.0020225391775498393,0,0,0.0020225391775498393,1.146760752365969
KCOG,2006,LDA,Aggregated,Aggregated,ELEC,195.55401182797814,5760.727039612945,963.8186633888065,0,0,0,0,0.00000660342353856148,0.0000050562504120758275,0,0.0000024268757946347996,0.000014086549745272107,0,0,0,0,0.00000660342353856148,0.00000505625041188877,0,0.0000024268757946347996,0.00001408654974508505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050800916599306494,0.00023336671062806422,0.00028416762722737073,0,0,0,0,0.000012700229149826623,0.00010001430455488464,0.00011271453370471126,0,0,0,0,0,0,0,0,0
KCOG,2006,LDT1,Aggregated,Aggregated,GAS,51317.50492473027,1563227.486004545,225424.98362245472,0.7578877477751091,0,0.38823889896573127,1.1461266467408404,0.15061887263868082,0.18200534703240562,0.681229258048473,0.08421797612540717,2.244198100585807,0.9291333998492386,0,0.42426359530683583,1.3533969951560745,0.15061887263868082,0.1820053470256722,0.6812292580232707,0.08421797612540717,2.4514684489691057,17.275823751204403,0,1.7314506170352169,19.00727436823962,1.8575819485043068,0,0.23645357998149968,2.0940355284858065,743.2472661958157,0,24.2844213948447,767.5316875906603,0.11480585659684157,0,0.06270157397347405,0.17750743057031562,0.018555415999432223,0,0.00286367100409842,0.021419087003530644,0.013785306714965641,0.0633262527218734,0.09853064644036968,0.017219003867768798,0,0.0026651194807103176,0.019884123348479117,0.0034463266787414103,0.027139822595088604,0.05047027262230913,0.007231520393489682,0,0.00023627841843235203,0.007467798811922033,0.09304201267787489,0,0.0140054586995237,0.10704747137739859,79.65492756195044
KCOG,2006,LDT1,Aggregated,Aggregated,DSL,182.67593633342202,3919.8523656629213,708.1926791247075,0.0014619895812316391,0,0,0.0014619895812316391,0,0,0,0,0.0014619895812316391,0.0016643779385606097,0,0,0.0016643779385606097,0,0,0,0,0.0016643779385606097,0.008566148465030402,0,0,0.008566148465030402,0.007401041011202297,0,0,0.007401041011202297,2.0196249814792804,0,0,2.0196249814792804,0.00006790662155765083,0,0,0.00006790662155765083,0.0012351872542120115,0,0,0.0012351872542120115,0.00003456718079859165,0.00015879298679353037,0.0014285474218041336,0.0011817536003577698,0,0,0.0011817536003577698,0.000008641795199647912,0.00006805413719722734,0.0012584495327546451,0.0001778053987543115,0,0,0.0001778053987543115,0.0003167562442972041,0,0,0.0003167562442972041,0.17959782092672433
KCOG,2006,LDT1,Aggregated,Aggregated,ELEC,21.753133673885145,495.8485386280844,97.4077137527671,0,0,0,0,0.0000007206707463205052,0.0000005110066981584382,0,0.0000002653855239057851,0.0000014970629683847282,0,0,0,0,0.0000007206707463205052,0.000000511006698139533,0,0.0000002653855239057851,0.0000014970629683658233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004372635621080526,0.000020086794884338666,0.000024459430505419193,0,0,0,0,0.0000010931589052701316,0.000008608626379002289,0.00000970178528427242,0,0,0,0,0,0,0,0,0
KCOG,2006,LDT2,Aggregated,Aggregated,GAS,118331.01648966732,4373855.130632749,558170.416132742,0.8538545326186733,0,0.7604490826941284,1.6143036153128016,0.16857487767702914,0.18947870676535977,0.7236314759419097,0.09389026249876956,2.7898789381958697,1.1324401359463654,0,0.8321071956906653,1.9645473316370308,0.16857487767702914,0.18947870675834977,0.7236314759151387,0.09389026249876956,3.140122654486318,25.157421749370023,0,3.7182270242850373,28.87564877365506,3.8769206332264616,0,0.7223841453491026,4.599304778575564,2397.003063391829,0,64.2232325774498,2461.226295969279,0.15455801154030668,0,0.13243136095474173,0.2869893724950484,0.025609241309059262,0,0.0036987200950719624,0.029307961404131225,0.038570799862729155,0.17718461186941206,0.24506337313627244,0.02365365254587165,0,0.003421591182493007,0.02707524372836466,0.009642699965682289,0.075936262229748,0.11265420592379495,0.023321951286677814,0,0.0006248682467367468,0.02394681953341456,0.20686911693584237,0,0.045103222152850675,0.25197233908869304,255.42763313709258
KCOG,2006,LDT2,Aggregated,Aggregated,DSL,5.079936949647945,113.83945317397892,19.88625098729104,0.00004136093674126627,0,0,0.00004136093674126627,0,0,0,0,0.00004136093674126627,0.000047086676618017185,0,0,0.000047086676618017185,0,0,0,0,0.000047086676618017185,0.00022572276054286608,0,0,0.00022572276054286608,0.00022717757214399118,0,0,0.00022717757214399118,0.06546668776757143,0,0,0.06546668776757143,0.0000019211364531017766,0,0,0.0000019211364531017766,0.00003439101508243421,0,0,0.00003439101508243421,0.0000010038921349049927,0.0000046116294947198125,0.000040006536712059015,0.00003290327499335505,0,0,0.00003290327499335505,0.0000002509730337262482,0.000001976412640594206,0.00003513066066767551,0.000005763609893115428,0,0,0.000005763609893115428,0.00001026773897827544,0,0,0.00001026773897827544,0.005821711740629256
KCOG,2006,LHD1,Aggregated,Aggregated,GAS,20577.547517174622,799492.2651190159,306574.7974601011,0.28431692037527795,0.010569259272988383,0.07386645067044825,0.36875263031871464,0.003077593392731533,0.07083030695915925,0.3757471941227986,0.0010939583989843578,0.8195016831923885,0.4038151126691629,0.015354123183056187,0.08078285973373518,0.49995209558595427,0.003077593392731533,0.07083030695653889,0.3757471941088976,0.0010939583989843578,0.9507011484431067,5.413163432231483,0.08231905074401172,1.0651288920094621,6.5606113749849575,0.7882735177818322,0.0009281463335643981,0.14810377315611375,0.9373054372715104,944.4100573166103,2.8497499857467363,7.342558832872004,954.602366135229,0.050783621609391115,0.002640984959381594,0.012820241685846032,0.06624484825461874,0.0048567821460857915,0,0.00040737955041569683,0.005264161696501488,0.007050314934698007,0.06736575920103943,0.07968023583223893,0.004476034189485818,0,0.0003771082134751932,0.004853142402961011,0.0017625787336745017,0.02887103965758833,0.035486760794223846,0.009188759784153075,0.00002772701101714525,0.00007144037570711035,0.009287927170877331,0.038653528277133656,0.0000656198723038516,0.01074328706495018,0.04946243521438769,99.06924177118947
KCOG,2006,LHD1,Aggregated,Aggregated,DSL,14929.413509278067,685543.7986621584,187793.24074452338,0.146047889448027,0.0018062997318591713,0,0.14785418917988616,0,0,0,0,0.14785418917988616,0.16626581221314543,0.0020563521537558887,0,0.1683221643669013,0,0,0,0,0.1683221643669013,0.7016446736899836,0.014971544310566033,0,0.7166162180005496,4.855770716172311,0.04272355026814796,0,4.898494266440459,454.66193003468766,2.360994557674353,0,457.022924592362,0.006783645304562144,0.00008389916992959236,0,0.006867544474491736,0.041482523069308934,0.0005729447871367587,0,0.04205546785644569,0.009068192200792418,0.05776438431904774,0.10888804437628585,0.039688007483815665,0.0005481594492626334,0,0.0402361669330783,0.0022670480501981046,0.024756164708163306,0.0672593796914397,0.04002789949102826,0.00020785917318004527,0,0.0402357586642083,0.07130878589015076,0.0003702963548942111,0,0.07167908224504498,40.641367641544456
