"EMFAC2017 (v1.0.2) Emissions Inventory"
"Region Type: MPO"
"Region: SJCOG"
"Calendar Year: 2010"
"Season: Annual"
"Vehicle Classification: EMFAC2011 Categories"
"Units: miles/day for VMT, trips/day for Trips, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,VMT,Trips,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HTSK,ROG_RUNLS,ROG_RESTL,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HTSK,TOG_RUNLS,TOG_RESTL,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,PM2_5_RUNEX,PM2_5_IDLEX,PM2_5_STREX,PM2_5_TOTEX,PM2_5_PMTW,PM2_5_PMBW,PM2_5_TOTAL,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,"Fuel Consumption"
SJCOG,2010,LDA,Aggregated,Aggregated,GAS,212481.68636970615,8178442.71583297,982302.5102000418,0.7550586282594541,0,0.9681479928315857,1.7232066210910397,0.21453184759362637,0.31164403764345516,0.8094977872447794,0.12073807730625367,3.1796183708791546,1.0346767179451566,0,1.0592197296265893,2.093896447571746,0.21453184759362637,0.31164403764332704,0.8094977872444462,0.12073807730625367,3.550308197359399,25.329691038922533,0,4.3081774590084265,29.63786849793096,2.6363281593990604,0,0.5806603215682227,3.216988480967283,3085.4626747193133,0,80.90060758615186,3166.363282305465,0.150073248677798,0,0.17415776104581634,0.32423100972361435,0.026015009122746464,0,0.004825494506860459,0.030840503629606924,0.07212151929127882,0.331308229244312,0.43427025216519777,0.02397746191737353,0,0.004466752308839425,0.028444214226212954,0.018030379822819704,0.14198924110470512,0.18846383515373777,0.03045636435754895,0,0.0007985636648853891,0.03125492802243434,0.17882194864864148,0,0.047763575494287225,0.2265855241429287,333.37923132133983
SJCOG,2010,LDA,Aggregated,Aggregated,DSL,797.446110860414,21150.39524209566,3294.648586853581,0.0034223464519921513,0,0,0.0034223464519921513,0,0,0,0,0.0034223464519921513,0.0038961139025411543,0,0,0.0038961139025411543,0,0,0,0,0.0038961139025411543,0.028014999802858067,0,0,0.028014999802858067,0.03189900312946474,0,0,0.03189900312946474,6.976168614982816,0,0,6.976168614982816,0.00015896145111979294,0,0,0.00015896145111979294,0.0024679036302782467,0,0,0.0024679036302782467,0.00018651455924706715,0.0008568012565412148,0.0035112194460665287,0.0023611432116646004,0,0,0.0023611432116646004,0.00004662863981176679,0.00036720053851766355,0.0027749723899940307,0.00006578257750850958,0,0,0.00006578257750850958,0.001093774777476751,0,0,0.001093774777476751,0.6201600446907789
SJCOG,2010,LDA,Aggregated,Aggregated,ELEC,132.73211494848,3716.642559820594,638.4492263285161,0,0,0,0,0.0000035652122181190393,0.0000034400442926598474,0,0.000001061114788126852,0.000008066371298905739,0,0,0,0,0.0000035652122181190393,0.000003440044292658431,0,0.000001061114788126852,0.000008066371298904322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003277517705882569,0.00015056096961398052,0.0001833361466728062,0,0,0,0,0.000008193794264706422,0.00006452612983456306,0.00007271992409926948,0,0,0,0,0,0,0,0,0
SJCOG,2010,LDT1,Aggregated,Aggregated,GAS,29566.20881952022,931500.6745595923,129013.02502996351,0.23200095130507453,0,0.19355765654216622,0.42555860784724076,0.058673393628979914,0.0839965915773574,0.32711805130604943,0.032224999383246855,0.9275716437428744,0.2984200401339401,0,0.21169308813526055,0.5101131282692006,0.058673393628979914,0.0839965915773228,0.32711805130591487,0.032224999383246855,1.012126164164665,6.3718501512627554,0,0.7347000984445701,7.106550249707325,0.7242659377366523,0,0.11308668286276213,0.8373526205994144,408.9509244350804,0,12.77552712118412,421.7264515562645,0.03922330327108901,0,0.032553605021545085,0.0717769082926341,0.006449355024303267,0,0.0011548067837354866,0.007604161808038754,0.008214429837605883,0.03773503706650202,0.05355362871214665,0.005965030727314556,0,0.0010707330225360905,0.007035763749850647,0.0020536074594014707,0.016172158742786578,0.025261529952038696,0.0040367230694451145,0,0.00012610624398427648,0.004162829313429391,0.03955537004108739,0,0.0073863300762335255,0.04694170011732091,44.40262462408768
SJCOG,2010,LDT1,Aggregated,Aggregated,DSL,53.79462574822721,1175.6067863016326,206.31701358316533,0.0003042832376232556,0,0,0.0003042832376232556,0,0,0,0,0.0003042832376232556,0.0003464062359098994,0,0,0.0003464062359098994,0,0,0,0,0.0003464062359098994,0.0021078137156964687,0,0,0.0021078137156964687,0.0021382846886648173,0,0,0.0021382846886648173,0.5956964466271897,0,0,0.5956964466271897,0.000014133374771530131,0,0,0.000014133374771530131,0.0002478103846489919,0,0,0.0002478103846489919,0.00001036707726191807,0.00004762376117193614,0.0003058012230828461,0.00023709021710381417,0,0,0.00023709021710381417,0.0000025917693154795173,0.0000204101833594012,0.00026009216977869486,0.000005617187575947568,0,0,0.000005617187575947568,0.00009339764909838702,0,0,0.00009339764909838702,0.052955591435825115
SJCOG,2010,LDT1,Aggregated,Aggregated,ELEC,20.933480608929177,596.2837444253531,101.29008924710928,0,0,0,0,0.0000005622776436861631,0.000000545763670858037,0,0.0000001673508016482926,0.0000012753921161924926,0,0,0,0,0.0000005622776436861631,0.0000005457636708578126,0,0.0000001673508016482926,0.000001275392116192268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000052583225280033065,0.00002415541911301519,0.000029413741641018497,0,0,0,0,0.0000013145806320008266,0.000010352322477006507,0.000011666903109007333,0,0,0,0,0,0,0,0,0
SJCOG,2010,LDT2,Aggregated,Aggregated,GAS,72604.49536006665,2733178.5164278173,337058.96423683275,0.3264268598068095,0,0.38010370744491107,0.7065305672517206,0.06674105048915964,0.09766068068279793,0.37330661079352323,0.038591776507324156,1.2828306857245257,0.43496772718723464,0,0.41593101845200264,0.8508987456392373,0.06674105048915964,0.09766068068275771,0.37330661079336974,0.038591776507324156,1.4271988641118487,10.519259799795334,0,1.8895091345577786,12.408768934353112,1.5389988477627274,0,0.3464902067832739,1.8854890545460012,1372.1619135156172,0,36.74694161602386,1408.908855131641,0.06064513605175831,0,0.06818988435353963,0.12883502040529793,0.008790449712118028,0,0.0015481317350256889,0.010338581447143717,0.024102508747471364,0.11072089955869656,0.14516198975331163,0.008118655319772721,0,0.0014326505378142384,0.00955130585758696,0.006025627186867841,0.04745181409658424,0.06302874714103904,0.013544504536709386,0,0.000362726229700709,0.013907230766410095,0.08790476718505871,0,0.023823752780000925,0.11172851996505964,148.34082802514718
SJCOG,2010,LDT2,Aggregated,Aggregated,DSL,4.349691723438421,140.0211235130998,18.625491998551684,0.000023962170555420724,0,0,0.000023962170555420724,0,0,0,0,0.000023962170555420724,0.000027279338064003557,0,0,0.000027279338064003557,0,0,0,0,0.000027279338064003557,0.00019980145647227412,0,0,0.00019980145647227412,0.0002814108886658938,0,0,0.0002814108886658938,0.06604626530758806,0,0,0.06604626530758806,0.000001112997020290683,0,0,0.000001112997020290683,0.000017798231775295047,0,0,0.000017798231775295047,0.0000012347749457346449,0.0000056722474069685245,0.000024705254127998215,0.000017028288147188724,0,0,0.000017028288147188724,0.0000003086937364336612,0.000002430963174415083,0.000019767945058037465,0.0000006227907905512545,0,0,0.0000006227907905512545,0.000010355216900122981,0,0,0.000010355216900122981,0.005871310902211291
SJCOG,2010,LHD1,Aggregated,Aggregated,GAS,9823.929162405857,344690.61781811854,146361.90686539534,0.08090128071526645,0.005124489764815996,0.03427891991306778,0.12030469039315023,0.001003813259460654,0.028303028474480702,0.1862845979466064,0.0003590539204515292,0.33625518399414955,0.1147222967484289,0.007459583732605563,0.03750173398312522,0.15968361446415968,0.001003813259460654,0.028303028474469055,0.1862845979465298,0.0003590539204515292,0.37563410806507075,1.529142514877085,0.039829729471634316,0.42917430588459726,1.9981465502333164,0.26801819596403187,0.00044893928209608746,0.08572639562794286,0.35419353087407085,405.6248345599986,1.3596648668635365,3.351693218830111,410.3361926456922,0.014862921946225781,0.0012998805564235455,0.006266675974871094,0.022429478477520418,0.0016190367863321451,0,0.0001416281369366916,0.0017606649232688367,0.003039650934323419,0.029043864677460268,0.033844180535052525,0.0014913442365786325,0,0.00013089076321253122,0.0016222349997911637,0.0007599127335808548,0.012447370576054403,0.014829518309426422,0.0040038914925307496,0.000013421147151981442,0.0000330843055480171,0.004050396945230748,0.014064522807957003,0.00003104629246254695,0.006124291938123778,0.020219861038543327,43.20337001506101
SJCOG,2010,LHD1,Aggregated,Aggregated,DSL,8515.468338707253,332594.11587974866,107113.87924176714,0.08008992126359663,0.0010302808055589832,0,0.08112020206915561,0,0,0,0,0.08112020206915561,0.09117705061884863,0.0011729061994068572,0,0.09234995681825549,0,0,0,0,0.09234995681825549,0.37737632128481613,0.008539498988285621,0,0.38591582027310173,2.1448605229053976,0.024368742911400152,0,2.169229265816798,220.24394535977504,1.347113824762792,0,221.59105918453784,0.0037200237564260757,0.00004785457410870597,0,0.0037678783305347815,0.018730208239614007,0.0002930162029235695,0,0.019023224442537578,0.004399467070573723,0.028024605239554606,0.051447296752665905,0.017919947722206155,0.0002803404516904573,0,0.01820028817389661,0.0010998667676434307,0.01201054510266626,0.0313107000442063,0.002076815399113606,0.00001270276343377366,0,0.0020895181625473795,0.03453145782759768,0.00021121036563698467,0,0.03474266819323466,19.698767153049747
