"EMFAC2017 (v1.0.2) Emissions Inventory"
"Region Type: MPO"
"Region: KCAG"
"Calendar Year: 2013"
"Season: Annual"
"Vehicle Classification: EMFAC2011 Categories"
"Units: miles/day for VMT, trips/day for Trips, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,VMT,Trips,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HTSK,ROG_RUNLS,ROG_RESTL,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HTSK,TOG_RUNLS,TOG_RESTL,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,PM2_5_RUNEX,PM2_5_IDLEX,PM2_5_STREX,PM2_5_TOTEX,PM2_5_PMTW,PM2_5_PMBW,PM2_5_TOTAL,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,"Fuel Consumption"
KCAG,2013,LDA,Aggregated,Aggregated,GAS,60255.794706425004,2316139.6410857434,279882.62343964714,0.13629039696049455,0,0.19595887829671954,0.3322492752572141,0.05506593759728627,0.07480207859070874,0.16022166395757548,0.034359132691201805,0.6566980880939864,0.1884508211509542,0,0.21443487272117795,0.40288569387213213,0.05506593759728627,0.07480207859067796,0.16022166395750959,0.034359132691201805,0.7273345067088078,4.987989227789903,0,1.0054000152242815,5.993389243014184,0.45903995151359306,0,0.12328839993791374,0.5823283514515067,842.6257387089571,0,21.4150484485543,864.0407871575114,0.02784563438611967,0,0.03669087767186903,0.0645365120579887,0.004706615253654642,0,0.000912405988336928,0.00561902124199157,0.020424855392393342,0.09382667945880689,0.1198705560931918,0.004336643284903389,0,0.0008435121468676197,0.005180155431771009,0.0051062138480983356,0.04021143405377439,0.05049780333364374,0.00835869371180599,0,0.00021243337650617229,0.008571127088312161,0.03350118286717889,0,0.011586579811420928,0.04508776267859982,91.42352713812028
KCAG,2013,LDA,Aggregated,Aggregated,DSL,295.65650086846017,10080.222770176957,1304.9833401834621,0.0007596645579147362,0,0,0.0007596645579147362,0,0,0,0,0.0007596645579147362,0.0008648275932544811,0,0,0.0008648275932544811,0,0,0,0,0.0008648275932544811,0.006327527627526191,0,0,0.006327527627526191,0.006653654644342716,0,0,0.006653654644342716,2.79387712321836,0,0,2.79387712321836,0.00003528496666961043,0,0,0.00003528496666961043,0.0005241579305368166,0,0,0.0005241579305368166,0.00008889234860962907,0.0004083492264254835,0.001021399505571929,0.0005014830904834128,0,0,0.0005014830904834128,0.000022223087152407267,0.00017500681132520717,0.0006987129889610272,0.000026375986585108704,0,0,0.000026375986585108704,0.0004385566809711145,0,0,0.0004385566809711145,0.2486575266417378
KCAG,2013,LDA,Aggregated,Aggregated,ELEC,98.19872748077725,2982.160476789846,480.74565478184115,0,0,0,0,0.00000327862678262493,0.000002590317722622367,0,0.0000011954425876078817,0.000007064387092855179,0,0,0,0,0.00000327862678262493,0.0000025903177226213005,0,0.0000011954425876078817,0.000007064387092854112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00002629815379645691,0.00012080714400247392,0.00014710529779893083,0,0,0,0,0.000006574538449114228,0.00005177449028677455,0.00005834902873588878,0,0,0,0,0,0,0,0,0
KCAG,2013,LDT1,Aggregated,Aggregated,GAS,6972.266663069082,214712.695470363,30042.26600189133,0.05411256406157431,0,0.03966745184268576,0.09378001590426008,0.016531252808298903,0.020521421268477814,0.07178617917564555,0.009629786626782641,0.21224865578346497,0.06934836263999153,0,0.04339261038011604,0.11274097302010758,0.016531252808298903,0.020521421268469377,0.07178617917561603,0.009629786626782641,0.2312096128992745,1.4257517497328829,0,0.14724737656521236,1.5729991262980954,0.15139859160050945,0,0.022699580175217147,0.1740981717757266,93.09741956037423,0,2.840988607458,95.93840816783224,0.009036224856503447,0,0.006736627109661438,0.015772851966164885,0.0013653661520802792,0,0.0002279438296378297,0.001593309981718109,0.001893441862528359,0.008697998555989647,0.012184750400236114,0.0012638422841686793,0,0.00021112417945301037,0.0014749664636216897,0.0004733604656320897,0.0037277136668527056,0.005676040596106485,0.0009235094297700357,0,0.000028182089055166923,0.0009516915188252027,0.008209877000501103,0,0.001567828175239793,0.009777705175740897,10.151173177338613
KCAG,2013,LDT1,Aggregated,Aggregated,DSL,16.25627679287407,370.92632456224294,61.22431210811974,0.00008813866192116309,0,0,0.00008813866192116309,0,0,0,0,0.00008813866192116309,0.00010034000674085061,0,0,0.00010034000674085061,0,0,0,0,0.00010034000674085061,0.0006588879346023498,0,0,0.0006588879346023498,0.0006238480947779828,0,0,0.0006238480947779828,0.17772786048726602,0,0,0.17772786048726602,0.000004093872375366712,0,0,0.000004093872375366712,0.00006875255175748,0,0,0.00006875255175748,0.00000327101026467657,0.00001502620340335799,0.00008704976542551457,0.00006577834680217655,0,0,0.00006577834680217655,0.0000008177525661691425,0.000006439801458581996,0.0000730359008269277,0.0000016778646509021224,0,0,0.0000016778646509021224,0.000027898056061107897,0,0,0.000027898056061107897,0.015817936242372602
KCAG,2013,LDT1,Aggregated,Aggregated,ELEC,4.50622477563765,113.40317610682962,20.552015171778194,0,0,0,0,0.0000001504523492000008,0.00000011073682851947777,0,0.0000000548574624572964,0.000000316046640176775,0,0,0,0,0.0000001504523492000008,0.00000011073682851943221,0,0.0000000548574624572964,0.0000003160466401767294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000010000448297384692,0.000004593955936611092,0.000005594000766349561,0,0,0,0,0.0000002500112074346173,0.000001968838258547611,0.000002218849465982228,0,0,0,0,0,0,0,0,0
KCAG,2013,LDT2,Aggregated,Aggregated,GAS,21666.372994208068,775595.2637819904,99881.68051590327,0.08130827134415254,0,0.09070825873669058,0.1720165300808431,0.022726644853668047,0.03003611135436981,0.10215021691786615,0.014362286462003212,0.34129178966875034,0.10817317128665854,0,0.0992733267655271,0.20744649805218562,0.022726644853668047,0.030036111354357443,0.10215021691782411,0.014362286462003212,0.37672175764003846,2.575047701516313,0,0.46554865232909004,3.040596353845403,0.3414444149421245,0,0.08019103823855632,0.42163545318068085,372.5394544740849,0,10.170717718904744,382.71017219298966,0.014969826365985853,0,0.016571694410923453,0.031541520776909304,0.0020760480489075933,0,0.00035366359415264076,0.002429711643060234,0.006839579455730181,0.031419318124760516,0.04068860922355093,0.001918024271387733,0,0.0003268171297619114,0.0022448414011496443,0.0017098948639325453,0.013465422053468793,0.017420158318550982,0.003695523472002228,0,0.000100891665583131,0.003796415137585359,0.019645370801661146,0,0.005950027961137252,0.0255953987627984,40.49428491521219
KCAG,2013,LDT2,Aggregated,Aggregated,DSL,9.499162093216693,397.75190947047696,45.467187463102,0.000016689930299290777,0,0,0.000016689930299290777,0,0,0,0,0.000016689930299290777,0.000019000376023782757,0,0,0.000019000376023782757,0,0,0,0,0.000019000376023782757,0.00011798800608949095,0,0,0.00011798800608949095,0.0001071396231823294,0,0,0.0001071396231823294,0.14906896592708269,0,0,0.14906896592708269,0.0000007752153607707126,0,0,0.0000007752153607707126,0.000012161120606218935,0,0,0.000012161120606218935,0.0000035075714300086406,0.00001611290625660219,0.00003178159829282976,0.000011635035911986122,0,0,0.000011635035911986122,0.0000008768928575021601,0.00000690553125282951,0.000019417460022317792,0.0000014073063603525773,0,0,0.0000014073063603525773,0.00002339945103150051,0,0,0.00002339945103150051,0.013267269365007368
KCAG,2013,LHD1,Aggregated,Aggregated,GAS,2637.7726102051115,89371.80146968132,39298.88161086694,0.01551529986963005,0.0013871317384590086,0.008507117723759923,0.025409549331848982,0.00030324438903737424,0.007638983538646635,0.05044020299281739,0.00011405238627182344,0.0839060326386222,0.02216429882429099,0.0020213665937858184,0.009309885842800285,0.033495551260877096,0.00030324438903737424,0.007638983538643493,0.05044020299279662,0.00011405238627182344,0.0919920345676264,0.29269213280509776,0.010770086046907136,0.10143702950696223,0.4048992483589672,0.057469295913328736,0.0001213775573337409,0.02481627993696894,0.08240695340763142,104.46601864543364,0.36345086302900376,0.8735580901383525,105.70302759860098,0.002928008668131297,0.0003571387835599029,0.0016014129742668367,0.004886560425958037,0.0003329252557197864,0,0.000029771333820559052,0.00036269658954034544,0.0007881243811017485,0.007530528461427207,0.008681349432069302,0.0003065035503469055,0,0.000027474862933049983,0.00033397841327995547,0.00019703109527543713,0.0032273693406116603,0.003758378849167053,0.0010362838601238082,0.0000036053663017767253,0.000008665536998815487,0.0010485547634244005,0.003139809763943555,0.000008487718473143576,0.0017810850367199435,0.004929382519136642,11.184360455984484
KCAG,2013,LHD1,Aggregated,Aggregated,DSL,2742.9520673071406,105179.96792243663,34502.88637302316,0.02444004974229276,0.0003318679317576913,0,0.024771917674050452,0,0,0,0,0.024771917674050452,0.02782337174669031,0.0003778095762268799,0,0.02820118132291719,0,0,0,0,0.02820118132291719,0.11464242269253612,0.0027506926773731887,0,0.1173931153699093,0.5535517434159136,0.00784951468173138,0,0.561401258097645,69.56887110596357,0.4334175356409274,0,70.0022886416045,0.0011351935950883359,0.00001541463108786628,0,0.0011506082261762021,0.005091349842135625,0.00008689473634319216,0,0.005178244578478817,0.0013912928198827942,0.008862535262653397,0.015432072661015008,0.004871100301681065,0.00008313570851345648,0,0.004954236010194521,0.00034782320497069854,0.003798229398280028,0.009100288613445248,0.000656774628985227,0.000004091738684859298,0,0.0006608663676700863,0.010920270242949443,0.00006803382808990808,0,0.01098830407103935,6.2302653929286445
